Participant,AU1,AU2,AU4,AU6,AU7,AU9,AU12,AU15,AU16,AU20,AU23,AU26,Left,Lower,Right,Upper
Tester1,0,0,0.26,5.16,0.1,26.400000000000002,1.84,0.21,0.6799999999999999,0.21,0,0.21,16.66,13.620000000000001,14.35,18.459999999999997
Tester2,1.29,0,6.1800000000000015,12.690000000000001,2.8999999999999995,25.700000000000003,3.04,0.2,0.2,0.2,0.07,0.2,8.379999999999999,11.950000000000001,32.279999999999994,30.65
Tester3,0.4,0,0.64,0.45999999999999996,2.3,2.58,11.13,0.33,1.99,1.8699999999999999,2.74,0.49,2.27,13.260000000000002,15.85,5.640000000000001
Tester4,5.049999999999999,0,3.2900000000000005,2.08,10.09,12.17,0.38,0,0,0,0,0,23.609999999999992,5.120000000000001,11.720000000000002,31.62
Tester5,0,0,0,2.08,0,1.9200000000000002,13.66,13.71,25.509999999999998,18.080000000000002,15.17,17.71,19.240000000000002,36.779999999999994,18.59,2.41
Tester6,8.570000000000002,0.39,3.38,2.05,3.4,7.7700000000000005,5.29,0.32,0.53,0.33,0.78,0.32,17.780000000000005,8.35,13.94,24.58
